( data_00832 "宋朝 滅 吥 南唐 後 ， 江西 箇 時間 歸 到 「 江南 路 」 管" )
( data_00965 "佢 嗰 結果 係 用 「 數字 + 單位 」 表示 嗰" )
( data_00352 "茶陵 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 茶陵" )
( data_00276 "可以 參考 中文 維基百科 嗰 分類" )
( data_01135 "騒 斯 雷 斯 立 站" )
( data_01087 "無限 也 拕 叫做 無窮" )
( data_00922 "沙門 不 敬 王者 論" )
( data_00849 "袁京 ， 東漢 宜春 人 佢 係 許 時間 有名 嗰 高士" )
( data_00661 "巴山 郡 係 南朝 箇 段時間 裡頭 江西 嗰 一隻 行政 建置 佢 係 梁朝 嗰 時間 新添 嗰" )
( data_00334 "寧岡 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 寧岡" )
( data_00278 "咁 佢 就 係 中國共產黨 嗰 頭隻 女 省委書記" )
( data_00083 "東京 係 日本 嗰 政治 、 經濟 、 文化 、 交通 等 各 方面 嗰 中心" )
( data_00038 "箇 場仗 到 不同 嗰 所在 叫法 不 一樣" )
( data_01151 "美利堅合 眾國 憲法 嗰 第四條" )
( data_00905 "湖東 分守 道 駐地 係 廣信 湖東 分 巡道 駐地 係 建昌" )
( data_00865 "南昌 府 係 「 明朝 十三 府 」 之一 佢 先頭 係 元朝 嗰 龍興 路" )
( data_00859 "江西 民族 係 話 住 嘚 江西 嗰 全部 族群 、 民系" )
( data_00503 "佢 係 先頭 嗰 艾 、 永修 、 豫章 、 新吳 并 得來 嗰" )
( data_00367 "宿松 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 宿松" )
( data_00317 "鉛山 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 鉛山" )
( data_00082 "有理數 係 全部 可以 用 兩隻 整數 嗰 比例 表示 得 正 嗰 實數 ， 即 係 分數" )
( data_01295 "太 山寺 係 日本 愛媛縣 松山 市 嗰 一間 真言 宗智山 派 嗰 寺院" )
( data_01063 "南昌 鐵路 站 （ 香港 ）" )
( data_01028 "主語 有蠻 多 結構 形式 ， 好似 ：" )
( data_00925 "利瑪竇 住 嘚 南昌 嗰 經歷" )
( data_00666 "佢 係 隋末 農民 起義軍 嗰 領袖" )
( data_00490 "柴桑 係 晉朝 尋陽 郡 嗰 一隻 縣" )
( data_00470 "「 南昌 三寶 」 之一 嗰 鐵 像 就 弆 到 箇 裡" )
( data_00351 "攸縣 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 攸縣" )
( data_00328 "崇仁 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 崇仁" )
( data_00307 "樟樹 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 樟樹" )
( data_00281 "明日 係 今日 之後 嗰 許 日 在 現在 時 ， 話 第日 也 可以 表示 明日" )
( data_00274 "章貢區 係 江西 贛州 嗰 一隻 市轄區 下首 管到 嘞 五隻 街道 同到 七隻 鎮" )
( data_00030 "鷹潭 係 江西 管 到 嗰 一隻 地級市" )
( data_01311 "法國 嗰 頂 娔 氣 嗰 屋 場 一覽" )
( data_01276 "佢 嗰 縣城 係 聖地牙哥 市" )
( data_01158 "一般 話 佢 生 嘚 南昌 嗰 進賢 或 江蘇 嗰 南京" )
( data_01144 "佢 係 世界 頭上 至 高級 嗰 酒店 之一" )
( data_01078 "加法 係 基本 嗰 算術 運算" )
( data_01055 "箇隻 分類 淨 係 有 下 頭 嗰 版本" )
( data_00974 "南昌起義 嗰 戰鬥 點 ， 許 時間 嗰 南昌 貢院" )
( data_00967 "先頭 江西 係 同得 、 江蘇 、 安徽 箇 滴子 地方 一下 歸屬 江南 道" )
( data_00957 "佢 抵 得 半隻 阿斯" )
( data_00907 "先頭 南昌 嗰 主要 機場 係 向 塘 機場" )
( data_00448 "蒲圻 係 湖北 嗰 一隻 市 ， 佢 嗰 地方 話 係 贛 語 嗰 大通 片" )
( data_00420 "佢 嗰 皇室 姓 「 朱 」" )
( data_00382 "南昌 話 嗰 同音字 表 （ 開 韻尾 ）" )
( data_00380 "江西 中華人民共和國 時期 嗰 職官 一覽 係 介紹 江西 到 中華人民共和國 時期 嗰 全部 職官" )
( data_00372 "嘉魚 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖北 嗰 嘉魚" )
( data_00370 "貴池 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 貴池" )
( data_00369 "石台 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 石台" )
( data_00363 "嶽西 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 嶽西" )
( data_00360 "隆回 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 隆回" )
( data_00358 "洞口 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 洞口" )
( data_00330 "峽江 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 峽江" )
( data_00321 "資溪 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 資溪" )
( data_00308 "彭澤 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 彭澤" )
( data_00277 "中國國民黨 係 由 孫文 創立 嗰 政黨" )
( data_00077 "日本 嗰 傳統 色 一 覧" )
( data_00012 "贛語 有 一大 撻 嗰 古代 嗰 字詞 用法" )
( data_01374 "當時 未有 質子 、 中子 等等 嗰 概念" )
( data_01136 "騒 斯 浮 茲 站" )
( data_01027 "賀贊元 ， 永新 人 ， 清朝 嗰 舉人" )
( data_00937 "佢 寫 得 《 道德經 》 ， 拕 尊為 道教 嗰 始祖" )
( data_00933 "佢 一生 嗰 大部份 時間 都 活 嘚 俄羅斯 同 嘚 德國" )
( data_00915 "『 寧都 州 』 寧都 起頭 係 贛州 府 嗰 一隻 縣" )
( data_00911 "佢 爺 係 劉 應 秋" )
( data_00847 "早已 嗰 中間 名 都 冇 幾多 嗰 選擇 空間" )
( data_00805 "瑞金 係 宋朝 虔 州 嗰 一隻 縣" )
( data_00656 "等到 哩 晉朝 ， 「 廬陵 南部 都尉 」 拕 改為 「 南康 郡 」" )
( data_00611 "新喻 係 隋朝 宜春 郡 嗰 一隻 縣 先頭 佢 叫 「 新 渝 」" )
( data_00576 "鐘陵 係 晉朝 豫章 郡 嗰 一隻 縣 ， 係 從 漢朝 嗰 南昌縣 分 出來 嗰" )
( data_00474 "漢朝 到 江西 設立 豫章 郡 ， 佢 嗰 郡 治 就 係 南昌" )
( data_00385 "江西 嗰 重點 博物館 一覽" )
( data_00305 "南昌 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 依 话 居 到 南昌" )
( data_00304 "下 就 係 豚 （ ） ， 同 上 相反" )
( data_00280 "仰上 哈 做起 嘍 獨立 門" )
( data_00272 "湖南 位到 長江 嗰 中游 ， 又 簡稱 「 湘 」 佢 嗰 省會 係 長沙" )
( data_00073 "斤 ， 係 隻 質量 單位" )
( data_00072 "眼下 攏 供 管到 一隻 市轄區 同 到 十隻 縣" )
( data_00009 "【 輔音 】 【 國家 】 【 數字 】" )
( data_01231 "成年 嗰 時裝週 嗰 大致 時間 係 ：" )
( data_01170 "朝鮮 共 産 黨 嗰 領導人" )
( data_01143 "騒 斯 夏 婁 站" )
( data_00952 "【 葉 】 係 江西 嗰 一隻 姓" )
( data_00948 "【 鄧 】 係 江西 嗰 一隻 姓" )
( data_00945 "【 秦 】 係 江西 嗰 一隻 姓" )
( data_00936 "佢 最 出名 嗰 貢獻 就 係 元素 週期表" )
( data_00934 "佢 末後 移民 美國 ， 死 嘚 在 紐約" )
( data_00924 "浙江 係 中國 華東地區 嗰 一隻 省 ， 省會 係 杭州" )
( data_00916 "銅鼓 廳 係 清朝 嗰 一隻 廳" )
( data_00861 "佢 係 宋應星 嗰 族 叔" )
( data_00860 "江西 嗰 民族鄉 而今 攏共 有 七隻 ， 佢 俚 係 ：" )
( data_00852 "【 李 】 係 江西 嗰 第二 大姓" )
( data_00850 "贛語 裡頭 【 黃 】 、 【 王 】 姓 都 係 一隻 音" )
( data_00724 "七門 係 ： 九洲 係 ： 十八 坡 係 ：" )
( data_00664 "佢 嗰 老弟 係 熊縉 ， 鄱陽 太守" )
( data_00500 "臨汝 係 東吳 臨川 郡 嗰 郡 治所 在 ， 佢 位 到 今 下 嗰 臨川 嗰 西首" )
( data_00489 "餘汗 係 晉朝 鄱陽 郡 嗰 一隻 縣" )
( data_00432 "大 庾 係 贛州 管 到 嗰 一隻 縣" )
( data_00410 "新淦 係 吉安 管 到 嗰 一隻 縣" )
( data_00377 "監利 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖北 嗰 監利" )
( data_00371 "大冶 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖北 嗰 大冶" )
( data_00366 "望江 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 望江" )
( data_00364 "潛山 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 潛山" )
( data_00362 "懷寧 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 懷寧" )
( data_00359 "綏寧 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 綏寧" )
( data_00354 "耒陽 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 耒陽" )
( data_00349 "華容 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 華容" )
( data_00348 "醴陵 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 醴陵" )
( data_00339 "泰和 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 泰和" )
( data_00295 "宜豐 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 宜豐" )
( data_00293 "靖安 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 靖安" )
( data_00292 "奉新 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 奉新" )
( data_00275 "美國 英語 同到 英國 英語 之間 嗰 差別" )
( data_00067 "弋陽 位到 江西 嗰 東北 首 ， 歸 上饒 管 攏共 管 到 ：" )
( data_00033 "上栗 係 萍鄉 管 到 嗰 一隻 縣 ， 佢 位 到 萍鄉 嗰 北 首" )
( data_00027 "西頭 係 鄱陽湖 ， 中間 係 鄱陽湖 平原" )
( data_00023 "青雲譜區 係 南昌 嗰 一隻 市轄區" )
( data_00005 "用 有理數 ， 同埋 到 極限 嗰 概念 ， 可定義 實數" )
( data_01313 "氚 原子核 係 由 一隻 質子 同 兩隻 中子 組成" )
( data_01312 "意大利 嗰 頂 娔 氣 嗰 屋 場 一覽" )
( data_01296 "客家話 係 太平天國 嗰 官方語言" )
( data_01292 "長 弓 寺 係 日本 奈良縣 生駒 市 上 町 嗰 一間 真言 律宗 嗰 寺院" )
( data_01291 "長壽 寺 係 日本 滋賀 縣 湖南 市石 部 地区 嗰 一間 天台宗 嗰 寺院" )
( data_01186 "【 反 復 體 】 係 話 一隻 動作 反 復 發生" )
( data_01162 "中野 區 係 日本 東京 特別區 之一" )
( data_01091 "「 儂 」 字 分佈 圖 汉语 南方 方言 的 特征 及其 人文 背景" )
( data_01088 "集合 係 數學 裡頭 最 基本 嗰 概念 之一" )
( data_01050 "佢 嗰 內容 係 ：" )
( data_00995 "江西 嗰 牢 監 一覽" )
( data_00970 "佢 也 一下 發行 過 黃銅 嗰 阿斯 同得 色 斯特 州斯" )
( data_00968 "佢 也 係 羅馬帝國 嗰 首都" )
( data_00966 "佢 嗰 單位 係 千克 重" )
( data_00953 "佢 係 搦 羅馬 共和國 建成 羅馬帝國 嗰 主要 人物" )
( data_00951 "【 鄭 】 係 江西 嗰 一隻 姓" )
( data_00949 "【 廖 】 係 江西 嗰 一隻 姓" )
( data_00943 "【 馬 】 係 江西 嗰 第 大姓" )
( data_00942 "【 郭 】 係 江西 嗰 一隻 姓" )
( data_00941 "【 史 】 係 江西 嗰 一隻 姓" )
( data_00940 "【 崔 】 係 江西 嗰 一隻 姓" )
( data_00938 "【 于 】 係 江西 嗰 一隻 姓" )
( data_00930 "江西省 安全 生產 監督 管理局" )
( data_00928 "『 英語 』 『 法語 』" )
( data_00912 "佢 嗰 崽 係 劉 同 升" )
( data_00909 "江西省 發展 和 改革 委員會" )
( data_00906 "箇 係 江西 頭隻 姓 徐 嗰 人" )
( data_00869 "南康 府 係 「 清朝 十三 府 」 之一 佢 下 頭 管 到 四隻 縣" )
( data_00862 "宋氏 宗譜 係 話 奉新 宋應星 家族 嗰 宗譜" )
( data_00853 "佢 也 係 世界 第五 多 人 嗰 國家 ， 同得 第四 多 人 嗰 民主 國家" )
( data_00851 "高 榮 佢 就 係 江西 高 姓 嗰 第一 人" )
( data_00848 "菲律賓 係 隻 基督教 國家" )
( data_00781 "龍泉 係 元朝 吉安 路 嗰 一隻 縣" )
( data_00721 "佢 嗰 州治 係 上饒" )
( data_00698 "潯陽 係 唐朝 江州 嗰 一隻 縣" )
( data_00605 "佢 係 先頭 嗰 尋 陽 郡 佢 嗰 郡 治 係 湓 城 縣" )
( data_00602 "佢 嗰 郡 治 係 豫章 縣" )
( data_00537 "雩 都 係 東吳 廬陵 南部 都尉 嗰 郡 治所 在" )
( data_00498 "海昏 係 晉朝 豫章 郡 嗰 一隻 縣" )
( data_00478 "南昌 係 宋朝 洪州 嗰 首 治" )
( data_00472 "佢 係 清末 好 有名 嗰 學者" )
( data_00471 "南昌 三寶 分別 係 話 ：" )
( data_00458 "太湖 係 安徽 嗰 一隻 縣 ， 佢 嗰 地方 話 係 贛 語 嗰 懷 嶽 片" )
( data_00446 "耒陽 係 湖南 嗰 一隻 市 ， 佢 嗰 地方 話 係 贛 語 嗰 耒 資 片" )
( data_00435 "瀏陽 係 湖南 嗰 一隻 市 ， 佢 嗰 地方 話 係 贛 語 嗰 宜 瀏 片" )
( data_00427 "上猶 係 贛州 管 到 嗰 一隻 縣" )
( data_00423 "安遠 係 贛州 管 到 嗰 一隻 縣" )
( data_00414 "玉山 係 上饒 底下 嗰 一隻 縣" )
( data_00412 "佢 到 第 年 死 得 廣州 ， 一生 攏共 有 八隻 崽" )
( data_00397 "佢 俚 加工 嗰 方法 也 係 有 好 多種 嗰" )
( data_00396 "江西 史 嗰 重要 事 一覽" )
( data_00387 "民國 時間 江西 嗰 行政 規劃" )
( data_00386 "江西 嗰 國家級 歷史 文化 名村 一覽" )
( data_00384 "江西 嗰 全國 重點 文物保護 單位 一覽" )
( data_00381 "贛 語 嗰 音韻 特徵" )
( data_00318 "進賢 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 進賢" )
( data_00311 "餘干 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 餘干" )
( data_00300 "而今 嗰 地圖 ， 南 就 係 下頭" )
( data_00298 "豐城 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 豐城" )
( data_00290 "新建 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 新建" )
( data_00086 "武寧 係 九江 管 到 嗰 一隻 縣" )
( data_00080 "月湖區 係 鷹潭 管 到 嗰 一隻 市轄區" )
( data_00071 "宋代 接到 置 「 建昌 郡 」 湊" )
( data_00066 "山區 下底 管到 三隻 街道 ， 七隻 鎮 ， 同 到 五隻 鄉 ：" )
( data_00061 "佢 嗰 出名 作品 包括" )
( data_00057 "農學院 改 組成 江西 農學院 江西農業大學" )
( data_00048 "南極洲 可以 分成 東西 兩隻 部分" )
( data_00031 "黎川縣 係 撫州 管 到 嗰 一隻 縣" )
( data_00018 "銅鼓 攏共 管 到 六隻 鎮 三隻 鄉" )
( data_00014 "遂川 位到 江西 嗰 西南 首 ， 歸 到 吉安 管" )
( data_00658 "宋 、 齊 、 梁 、 陳 四朝 對 南康 郡 都 冇 做什哩 大 嗰 變動" )
( data_01090 "銅鼓 分佈 圖 汉语 南方 方言 的 特征 及其 人文 背景" )
( data_01260 "朝鮮 漢城 府 人 ， 佢 係 韓國 政治家 、 獨立運動 家 、 敎 育家" )
( data_00649 "廬陵 郡 係 東吳 到 隋朝 箇 段時間 裡頭 江西 嗰 一隻 行政 建置" )
( data_00004 "用 整數 ， 同 到 等價 類 嗰 概念 ， 可定義 有理數" )
( data_01188 "【 結果 體 】 強調 一隻 動作 嗰 結果 、 影響" )
( data_01294 "清水 寺 係 日本 京都府 京都市 東山 区 清水 嗰 一間 寺院" )
( data_00279 "而今 贛語 維基百科 上 有 機器人" )
( data_00622 "湓 城 係 隋朝 九江 郡 嗰 一隻 縣 佢 早已 係 叫 「 柴桑 」" )
( data_00282 "湖口 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖口" )
( data_00623 "餘 干係 隋朝 鄱陽 郡 嗰 一隻 縣 佢 係 早已 嗰 「 餘汗 」 改過來 嗰" )
( data_00089 "江西 位到 長江 中下游 嗰 南 首 ， 佢 嗰 省會 係 南昌" )
( data_00935 "研究 歷史 嗰 學者 叫 「 歷史學家 」" )
( data_00032 "黎川縣 管 到 六隻 鎮 八隻 鄉 ：" )
( data_00976 "箇 本書 也 係 作者 最 出名 嗰 作品 之一" )
( data_00379 "江西 中華人民共和國 時期 嗰 職官 一覽" )
( data_00958 "佢 嗰 官方語言 係 英語 同得 別 嗰 滴子 語言" )
( data_00729 "永豐 係 明朝 廣信 府 嗰 一隻 縣 清朝 嗰 時間 永豐 拕 改 做 廣豐" )
( data_00927 "佢 係 傳統 嗰 一種 詩歌 結構" )
( data_00436 "醴陵 係 湖南 嗰 一隻 市 ， 佢 嗰 地方 話 係 贛 語 嗰 宜 瀏 片" )
( data_00002 "先前 嗰 臨川 郡 改叫 撫州" )
( data_00956 "佢 嗰 重量 到 不同 嗰 時間 係 不 共 樣 嗰" )
( data_00863 "佢 係 宋 國 霖 嗰 四 崽 ， 佢 嗰 娘 係 王 氏" )
( data_00655 "廬陵 南部 都尉 係 東吳 時間 江西 嗰 一隻 行政 建置 佢 嗰 郡 治 係 雩 都" )
( data_00816 "上猶 係 宋朝 南安 軍 嗰 一隻 縣 佢 係 今 下 嗰 上猶 嗰" )
( data_00445 "懷寧 係 安徽 嗰 一隻 縣 ， 佢 嗰 地方 話 係 贛 語 嗰 懷 嶽 片" )
( data_00296 "萬載 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 萬載" )
( data_00162 "眼下 攏 供 管到 一隻 市轄區 同到 十隻 縣" )
( data_00475 "南昌 係 東吳 豫章 郡 嗰 郡 治所 在" )
( data_00345 "光澤 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 福建 嗰 光澤" )
( data_00312 "貴溪 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 貴溪" )
( data_00273 "湖口 下底 管到 五隻 鎮 七隻 鄉 同到 兩隻 場 ：" )
( data_00049 "南海 係 指 中國 以南 嗰 海" )
( data_00955 "巡撫 係 明朝 、 清朝 設立 嗰 一隻 官職" )
( data_00858 "百花洲 係 南昌 東湖 湖 中間 嗰 一隻 洲" )
( data_00447 "嘉魚 係 湖北 嗰 一隻 縣 ， 佢 嗰 地方 話 係 贛 語 嗰 大通 片" )
( data_00092 "跟到 ， 用 自然數 ， 同到 等價 類 嗰 概念 ， 可定義 整數" )
( data_00469 "隆回 係 湖南 嗰 一隻 縣 ， 佢 嗰 地方 話 係 贛 語 嗰 耒 資 片" )
( data_00070 "撫州 係 歸 江西 管 到 嗰 一隻 地級市 位到 江西省 東頭" )
( data_01159 "「 三十六 字母 」 ：" )
( data_00923 "像 ： 像 ： 像 ：" )
( data_00493 "贛 係 唐朝 虔 州 嗰 一隻 縣" )
( data_00388 "元朝 時間 江西 嗰 行政 規劃" )
( data_00383 "江西 明代 藩王 世系 一覽" )
( data_00365 "太湖 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 安徽 嗰 太湖" )
( data_00356 "永興 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 永興" )
( data_00314 "萬年 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 萬年" )
( data_00285 "武寧 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 武寧" )
( data_00021 "青原區 係 吉安 管 到 嗰 一隻 市轄區" )
( data_00969 "佢 包 到 四大 元素 ， 佢 俚 係 ：" )
( data_00939 "【 孔 】 係 江西 嗰 一隻 姓" )
( data_00479 "南昌 係 元朝 龍興 路 嗰 首 治" )
( data_00373 "崇陽 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖北 嗰 崇陽" )
( data_00361 "井岡山 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 井岡山" )
( data_00301 "南極 哈 最 南 嗰 地方" )
( data_00111 "青原區 下底 管到 一隻 街道 五隻 鎮 一隻 鄉 同到 一隻 民族鄉" )
( data_00946 "【 錢 】 係 江西 嗰 一隻 姓" )
( data_00917 "定南 廳 係 清朝 贛州 府 嗰 一隻 廳" )
( data_00437 "攸縣 係 湖南 嗰 一隻 縣 ， 佢 嗰 地方 話 係 贛 語 嗰 吉 茶 片" )
( data_00353 "安仁 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 湖南 嗰 安仁" )
( data_00344 "泰寧 話 係 贛 語 嗰 一隻 方言 ， 話 佢 嗰 人 主要 住 到 福建 嗰 泰寧" )
( data_00074 "新喻 係 江西 管 到 嗰 一隻 市" )
( data_00041 "餘江 係 鷹潭 管 到 嗰 一隻 縣" )
( data_00026 "餘 干係 上饒 下底 管 到 嗰 一隻 縣" )
( data_01275 "佢 也 係 金 縣 嗰 縣城" )
( data_00919 "佢 係 明朝 好 有名 嗰 科學家" )
( data_00866 "南昌 府 係 「 清朝 十三 府 」 之一 佢 下 頭 管 到 七隻 縣 、 一隻 州" )
( data_00722 "佢 嗰 州治 係 潯陽" )
